"Date","High price","Low price","Closing price"
"2002-10-04",,,"549.72"
"2002-10-07",,,"536.89"
"2002-10-08",,,"529.80"
"2002-10-09",,,"526.68"
"2002-10-10",,,"539.46"
"2002-10-11",,,"573.31"
"2002-10-14",,,"571.52"
"2002-10-15",,,"610.84"
"2002-10-16",,,"595.02"
"2002-10-17",,,"617.81"
"2002-10-18",,,"625.33"
"2002-10-21",,,"624.83"
"2002-10-22",,,"625.03"
"2002-10-23",,,"604.91"
"2002-10-24",,,"623.16"
"2002-10-25",,,"620.84"
"2002-10-28",,,"637.12"
"2002-10-29",,,"608.54"
"2002-10-30",,,"623.78"
"2002-10-31",,,"634.55"
"2002-11-01",,,"622.66"
"2002-11-04",,,"649.58"
"2002-11-05",,,"656.56"
"2002-11-06",,,"647.05"
"2002-11-07",,,"632.80"
"2002-11-08",,,"631.94"
"2002-11-11",,,"624.17"
"2002-11-12",,,"639.35"
"2002-11-13",,,"645.77"
"2002-11-14",,,"664.42"
"2002-11-15",,,"659.56"
"2002-11-18",,,"674.66"
"2002-11-19",,,"660.14"
"2002-11-20",,,"665.11"
"2002-11-21",,,"693.99"
"2002-11-22",,,"697.27"
"2002-11-25",,,"697.22"
"2002-11-26",,,"682.49"
"2002-11-27",,,"704.03"
"2002-11-28",,,"711.48"
"2002-11-29",,,"705.72"
"2002-12-02",,,"708.42"
"2002-12-03",,,"682.00"
"2002-12-04",,,"682.11"
"2002-12-05",,,"675.61"
"2002-12-06",,,"672.85"
"2002-12-09",,,"661.89"
"2002-12-10",,,"653.62"
"2002-12-11",,,"653.34"
"2002-12-12",,,"648.62"
"2002-12-13",,,"643.06"
"2002-12-16",,,"651.93"
"2002-12-17",,,"645.24"
"2002-12-18",,,"627.22"
"2002-12-19",,,"625.21"
"2002-12-20",,,"622.14"
"2002-12-23",,,"620.27"
"2002-12-27",,,"601.99"
"2002-12-30",,,"604.58"
"2003-01-02",,,"633.37"
"2003-01-03",,,"639.08"
"2003-01-06",,,"639.87"
"2003-01-07",,,"634.46"
"2003-01-08",,,"615.94"
"2003-01-09",,,"624.91"
"2003-01-10",,,"628.39"
"2003-01-13",,,"629.28"
"2003-01-14",,,"636.10"
"2003-01-15",,,"627.45"
"2003-01-16",,,"622.48"
"2003-01-17",,,"607.96"
"2003-01-20",,,"610.45"
"2003-01-21",,,"605.93"
"2003-01-22",,,"599.14"
"2003-01-23",,,"588.61"
"2003-01-24",,,"585.59"
"2003-01-27",,,"565.67"
"2003-01-28",,,"557.99"
"2003-01-29",,,"560.63"
"2003-01-30",,,"574.28"
"2003-01-31",,,"562.53"
"2003-02-03",,,"571.45"
"2003-02-04",,,"551.79"
"2003-02-05",,,"560.72"
"2003-02-06",,,"559.70"
"2003-02-07",,,"554.61"
"2003-02-10",,,"546.10"
"2003-02-11",,,"563.05"
"2003-02-12",,,"560.96"
"2003-02-13",,,"555.27"
"2003-02-14",,,"566.05"
"2003-02-17",,,"578.17"
"2003-02-18",,,"585.40"
"2003-02-19",,,"576.69"
"2003-02-20",,,"562.69"
"2003-02-21",,,"559.46"
"2003-02-24",,,"561.74"
"2003-02-25",,,"545.57"
"2003-02-26",,,"541.26"
"2003-02-27",,,"543.56"
"2003-02-28",,,"550.51"
"2003-03-03",,,"550.76"
"2003-03-04",,,"541.16"
"2003-03-05",,,"537.74"
"2003-03-06",,,"535.14"
"2003-03-07",,,"524.09"
"2003-03-10",,,"517.84"
"2003-03-11",,,"514.08"
"2003-03-12",,,"514.84"
"2003-03-13",,,"533.92"
"2003-03-14",,,"556.70"
"2003-03-17",,,"575.86"
"2003-03-18",,,"580.86"
"2003-03-19",,,"589.12"
"2003-03-20",,,"587.83"
"2003-03-21",,,"602.27"
"2003-03-24",,,"582.02"
"2003-03-25",,,"582.03"
"2003-03-26",,,"579.71"
"2003-03-27",,,"572.54"
"2003-03-28",,,"570.37"
"2003-03-31",,,"546.04"
"2003-04-01",,,"553.70"
"2003-04-02",,,"577.73"
"2003-04-03",,,"581.65"
"2003-04-04",,,"582.68"
"2003-04-07",,,"607.12"
"2003-04-08",,,"593.58"
"2003-04-09",,,"594.20"
"2003-04-10",,,"577.24"
"2003-04-11",,,"581.27"
"2003-04-14",,,"584.34"
"2003-04-15",,,"595.76"
"2003-04-16",,,"593.23"
"2003-04-17",,,"604.73"
"2003-04-22",,,"607.58"
"2003-04-23",,,"619.09"
"2003-04-24",,,"616.45"
"2003-04-25",,,"605.49"
"2003-04-28",,,"619.87"
"2003-04-29",,,"629.40"
"2003-04-30",,,"629.45"
"2003-05-01",,,"628.69"
"2003-05-02",,,"623.00"
"2003-05-05",,,"633.70"
"2003-05-06",,,"631.27"
"2003-05-07",,,"626.50"
"2003-05-08",,,"613.55"
"2003-05-09",,,"614.46"
"2003-05-12",,,"618.68"
"2003-05-13",,,"627.34"
"2003-05-14",,,"624.68"
"2003-05-15",,,"632.11"
"2003-05-16",,,"629.85"
"2003-05-19",,,"612.80"
"2003-05-20",,,"607.65"
"2003-05-21",,,"600.67"
"2003-05-22",,,"608.36"
"2003-05-23",,,"603.68"
"2003-05-26",,,"598.70"
"2003-05-27",,,"602.61"
"2003-05-28",,,"623.54"
"2003-05-30",,,"627.09"
"2003-06-02",,,"635.36"
"2003-06-03",,,"628.33"
"2003-06-04",,,"632.80"
"2003-06-05",,,"627.91"
"2003-06-06",,,"645.53"
"2003-06-09",,,"641.86"
"2003-06-10",,,"639.18"
"2003-06-11",,,"648.24"
"2003-06-12",,,"649.05"
"2003-06-13",,,"637.12"
"2003-06-16",,,"643.69"
"2003-06-17",,,"650.49"
"2003-06-18",,,"653.52"
"2003-06-19",,,"651.12"
"2003-06-20",,,"652.63"
"2003-06-23",,,"641.98"
"2003-06-24",,,"631.03"
"2003-06-25",,,"633.27"
"2003-06-26",,,"633.70"
"2003-06-27",,,"643.22"
"2003-06-30",,,"633.48"
"2003-07-01",,,"621.47"
"2003-07-02",,,"632.36"
"2003-07-03",,,"638.65"
"2003-07-04",,,"636.70"
"2003-07-07",,,"654.12"
"2003-07-08",,,"656.98"
"2003-07-09",,,"660.06"
"2003-07-10",,,"657.68"
"2003-07-11",,,"657.81"
"2003-07-14",,,"668.79"
"2003-07-15",,,"666.98"
"2003-07-16",,,"663.75"
"2003-07-17",,,"634.60"
"2003-07-18",,,"636.91"
"2003-07-21",,,"631.70"
"2003-07-22",,,"629.33"
"2003-07-23",,,"631.32"
"2003-07-24",,,"642.66"
"2003-07-25",,,"637.09"
"2003-07-28",,,"648.80"
"2003-07-29",,,"645.00"
"2003-07-30",,,"648.61"
"2003-07-31",,,"650.59"
"2003-08-01",,,"644.11"
"2003-08-04",,,"640.66"
"2003-08-05",,,"644.74"
"2003-08-06",,,"633.50"
"2003-08-07",,,"632.82"
"2003-08-08",,,"637.84"
"2003-08-11",,,"638.32"
"2003-08-12",,,"647.64"
"2003-08-13",,,"656.63"
"2003-08-14",,,"662.78"
"2003-08-15",,,"661.15"
"2003-08-18",,,"668.49"
"2003-08-19",,,"682.08"
"2003-08-20",,,"686.53"
"2003-08-21",,,"693.23"
"2003-08-22",,,"690.24"
"2003-08-25",,,"680.87"
"2003-08-26",,,"675.96"
"2003-08-27",,,"689.17"
"2003-08-28",,,"691.60"
"2003-08-29",,,"693.05"
"2003-09-01",,,"702.27"
"2003-09-02",,,"705.28"
"2003-09-03",,,"724.32"
"2003-09-04",,,"720.68"
"2003-09-05",,,"717.29"
"2003-09-08",,,"719.43"
"2003-09-09",,,"707.09"
"2003-09-10",,,"692.82"
"2003-09-11",,,"699.02"
"2003-09-12",,,"699.35"
"2003-09-15",,,"698.92"
"2003-09-16",,,"704.92"
"2003-09-17",,,"705.72"
"2003-09-18",,,"707.60"
"2003-09-19",,,"700.71"
"2003-09-22",,,"685.33"
"2003-09-23",,,"687.09"
"2003-09-24",,,"686.51"
"2003-09-25",,,"679.05"
"2003-09-26",,,"682.58"
"2003-09-29",,,"679.25"
"2003-09-30",,,"664.09"
"2003-10-01",,,"671.02"
"2003-10-02",,,"677.87"
"2003-10-03",,,"700.41"
"2003-10-06",,,"700.84"
"2003-10-07",,,"697.12"
"2003-10-08",,,"699.73"
"2003-10-09",,,"709.98"
"2003-10-10",,,"703.17"
"2003-10-13",,,"716.84"
"2003-10-14",,,"719.54"
"2003-10-15",,,"726.72"
"2003-10-16",,,"715.92"
"2003-10-17",,,"721.21"
"2003-10-20",,,"716.97"
"2003-10-21",,,"718.35"
"2003-10-22",,,"703.27"
"2003-10-23",,,"705.32"
"2003-10-24",,,"708.42"
"2003-10-27",,,"714.96"
"2003-10-28",,,"723.12"
"2003-10-29",,,"727.74"
"2003-10-30",,,"726.86"
"2003-10-31",,,"721.63"
"2003-11-03",,,"732.92"
"2003-11-04",,,"730.75"
"2003-11-05",,,"720.49"
"2003-11-06",,,"728.96"
"2003-11-07",,,"738.03"
"2003-11-10",,,"730.58"
"2003-11-11",,,"721.83"
"2003-11-12",,,"727.61"
"2003-11-13",,,"736.42"
"2003-11-14",,,"740.27"
"2003-11-17",,,"723.42"
"2003-11-18",,,"723.08"
"2003-11-19",,,"713.79"
"2003-11-20",,,"712.76"
"2003-11-21",,,"712.14"
"2003-11-24",,,"725.82"
"2003-11-25",,,"720.53"
"2003-11-26",,,"715.29"
"2003-11-27",,,"721.83"
"2003-11-28",,,"716.17"
"2003-12-01",,,"723.85"
"2003-12-02",,,"726.03"
"2003-12-03",,,"727.58"
"2003-12-04",,,"731.76"
"2003-12-05",,,"726.09"
"2003-12-08",,,"718.46"
"2003-12-09",,,"720.24"
"2003-12-10",,,"715.85"
"2003-12-11",,,"716.44"
"2003-12-12",,,"716.98"
"2003-12-15",,,"718.39"
"2003-12-16",,,"706.47"
"2003-12-17",,,"697.55"
"2003-12-18",,,"700.13"
"2003-12-19",,,"705.85"
"2003-12-22",,,"702.91"
"2003-12-23",,,"710.66"
"2003-12-29",,,"715.18"
"2003-12-30",,,"714.93"
"2004-01-02",,,"728.30"
"2004-01-05",,,"729.38"
"2004-01-06",,,"729.41"
"2004-01-07",,,"727.71"
"2004-01-08",,,"751.41"
"2004-01-09",,,"754.43"
"2004-01-12",,,"758.08"
"2004-01-13",,,"758.17"
"2004-01-14",,,"763.58"
"2004-01-15",,,"765.25"
"2004-01-16",,,"775.80"
"2004-01-19",,,"780.76"
"2004-01-20",,,"772.63"
"2004-01-21",,,"764.60"
"2004-01-22",,,"778.91"
"2004-01-23",,,"778.82"
"2004-01-26",,,"777.79"
"2004-01-27",,,"779.90"
"2004-01-28",,,"776.68"
"2004-01-29",,,"768.04"
"2004-01-30",,,"770.18"
"2004-02-02",,,"769.91"
"2004-02-03",,,"768.55"
"2004-02-04",,,"765.44"
"2004-02-05",,,"769.21"
"2004-02-06",,,"786.45"
"2004-02-09",,,"794.13"
"2004-02-10",,,"804.13"
"2004-02-11",,,"807.36"
"2004-02-12",,,"807.04"
"2004-02-13",,,"799.39"
"2004-02-16",,,"801.36"
"2004-02-17",,,"803.98"
"2004-02-18",,,"806.36"
"2004-02-19",,,"814.43"
"2004-02-20",,,"806.62"
"2004-02-23",,,"812.32"
"2004-02-24",,,"798.63"
"2004-02-25",,,"800.18"
"2004-02-26",,,"804.37"
"2004-02-27",,,"804.38"
"2004-03-01",,,"811.26"
"2004-03-02",,,"821.70"
"2004-03-03",,,"825.21"
"2004-03-04",,,"830.19"
"2004-03-05",,,"833.22"
"2004-03-08",,,"836.79"
"2004-03-09",,,"823.71"
"2004-03-10",,,"817.69"
"2004-03-11",,,"792.59"
"2004-03-12",,,"791.81"
"2004-03-15",,,"781.91"
"2004-03-16",,,"786.32"
"2004-03-17",,,"796.23"
"2004-03-18",,,"778.60"
"2004-03-19",,,"778.61"
"2004-03-22",,,"759.62"
"2004-03-23",,,"766.22"
"2004-03-24",,,"761.41"
"2004-03-25",,,"774.81"
"2004-03-26",,,"766.23"
"2004-03-29",,,"778.11"
"2004-03-30",,,"775.02"
"2004-03-31",,,"777.36"
"2004-04-01",,,"788.81"
"2004-04-02",,,"804.48"
"2004-04-05",,,"810.76"
"2004-04-06",,,"778.29"
"2004-04-07",,,"777.26"
"2004-04-08",,,"778.26"
"2004-04-13",,,"779.77"
"2004-04-14",,,"769.44"
"2004-04-15",,,"764.00"
"2004-04-16",,,"753.71"
"2004-04-19",,,"756.53"
"2004-04-20",,,"768.65"
"2004-04-21",,,"759.71"
"2004-04-22",,,"773.11"
"2004-04-23",,,"770.11"
"2004-04-26",,,"767.02"
"2004-04-27",,,"764.67"
"2004-04-28",,,"748.22"
"2004-04-29",,,"741.34"
"2004-04-30",,,"731.28"
"2004-05-03",,,"735.76"
"2004-05-04",,,"733.62"
"2004-05-05",,,"743.95"
"2004-05-06",,,"726.81"
"2004-05-07",,,"727.69"
"2004-05-10",,,"702.94"
"2004-05-11",,,"714.01"
"2004-05-12",,,"702.54"
"2004-05-13",,,"715.80"
"2004-05-14",,,"707.78"
"2004-05-17",,,"696.41"
"2004-05-18",,,"705.63"
"2004-05-19",,,"718.77"
"2004-05-21",,,"711.35"
"2004-05-24",,,"713.90"
"2004-05-25",,,"704.62"
"2004-05-26",,,"709.38"
"2004-05-27",,,"717.51"
"2004-05-28",,,"719.70"
"2004-05-31",,,"721.67"
"2004-06-01",,,"714.31"
"2004-06-02",,,"718.40"
"2004-06-03",,,"719.77"
"2004-06-04",,,"731.44"
"2004-06-07",,,"741.09"
"2004-06-08",,,"741.83"
"2004-06-09",,,"737.79"
"2004-06-10",,,"736.63"
"2004-06-11",,,"739.84"
"2004-06-14",,,"727.41"
"2004-06-15",,,"733.64"
"2004-06-16",,,"735.24"
"2004-06-17",,,"732.40"
"2004-06-18",,,"733.65"
"2004-06-21",,,"734.05"
"2004-06-22",,,"730.60"
"2004-06-23",,,"738.69"
"2004-06-24",,,"745.42"
"2004-06-25",,,"745.20"
"2004-06-28",,,"747.79"
"2004-06-29",,,"748.21"
"2004-06-30",,,"750.45"
"2004-07-01",,,"752.28"
"2004-07-02",,,"747.99"
"2004-07-05",,,"745.16"
"2004-07-06",,,"738.50"
"2004-07-07",,,"736.77"
"2004-07-08",,,"738.49"
"2004-07-09",,,"735.23"
"2004-07-12",,,"726.82"
"2004-07-13",,,"731.11"
"2004-07-14",,,"732.25"
"2004-07-15",,,"712.26"
"2004-07-16",,,"713.64"
"2004-07-19",,,"708.17"
"2004-07-20",,,"710.26"
"2004-07-21",,,"722.97"
"2004-07-22",,,"707.05"
"2004-07-23",,,"705.18"
"2004-07-26",,,"701.32"
"2004-07-27",,,"708.17"
"2004-07-28",,,"706.69"
"2004-07-29",,,"714.83"
"2004-07-30",,,"718.42"
"2004-08-02",,,"715.23"
"2004-08-03",,,"719.55"
"2004-08-04",,,"714.72"
"2004-08-05",,,"719.73"
"2004-08-06",,,"703.80"
"2004-08-09",,,"697.12"
"2004-08-10",,,"704.76"
"2004-08-11",,,"696.12"
"2004-08-12",,,"692.92"
"2004-08-13",,,"690.99"
"2004-08-16",,,"697.41"
"2004-08-17",,,"702.66"
"2004-08-18",,,"707.64"
"2004-08-19",,,"710.33"
"2004-08-20",,,"707.64"
"2004-08-23",,,"720.77"
"2004-08-24",,,"718.92"
"2004-08-25",,,"722.16"
"2004-08-26",,,"729.82"
"2004-08-27",,,"732.49"
"2004-08-30",,,"731.22"
"2004-08-31",,,"724.38"
"2004-09-01",,,"731.41"
"2004-09-02",,,"736.69"
"2004-09-03",,,"740.41"
"2004-09-06",,,"743.28"
"2004-09-07",,,"742.03"
"2004-09-08",,,"742.86"
"2004-09-09",,,"746.07"
"2004-09-10",,,"750.11"
"2004-09-13",,,"758.22"
"2004-09-14",,,"755.23"
"2004-09-15",,,"752.67"
"2004-09-16",,,"755.19"
"2004-09-17",,,"758.31"
"2004-09-20",,,"759.62"
"2004-09-21",,,"761.49"
"2004-09-22",,,"759.01"
"2004-09-23",,,"755.70"
"2004-09-24",,,"755.82"
"2004-09-27",,,"751.34"
"2004-09-28",,,"750.83"
"2004-09-29",,,"765.15"
"2004-09-30",,,"763.19"
"2004-10-01",,,"777.17"
"2004-10-04",,,"784.86"
"2004-10-05",,,"785.82"
"2004-10-06",,,"782.35"
"2004-10-07",,,"783.05"
"2004-10-08",,,"777.95"
"2004-10-11",,,"779.07"
"2004-10-12",,,"772.14"
"2004-10-13",,,"780.47"
"2004-10-14",,,"775.69"
"2004-10-15",,,"774.94"
"2004-10-18",,,"772.39"
"2004-10-19",,,"785.35"
"2004-10-20",,,"773.55"
"2004-10-21",,,"771.90"
"2004-10-22",,,"768.97"
"2004-10-25",,,"753.53"
"2004-10-26",,,"756.62"
"2004-10-27",,,"768.74"
"2004-10-28",,,"770.43"
"2004-10-29",,,"768.56"
"2004-11-01",,,"778.59"
"2004-11-02",,,"786.99"
"2004-11-03",,,"789.62"
"2004-11-04",,,"785.55"
"2004-11-05",,,"791.22"
"2004-11-08",,,"789.73"
"2004-11-09",,,"790.46"
"2004-11-10",,,"798.25"
"2004-11-11",,,"807.60"
"2004-11-12",,,"812.81"
"2004-11-15",,,"813.53"
"2004-11-16",,,"808.86"
"2004-11-17",,,"817.93"
"2004-11-18",,,"818.55"
"2004-11-19",,,"811.42"
"2004-11-22",,,"805.28"
"2004-11-23",,,"807.19"
"2004-11-24",,,"811.01"
"2004-11-25",,,"815.51"
"2004-11-26",,,"816.71"
"2004-11-29",,,"817.51"
"2004-11-30",,,"811.95"
"2004-12-01",,,"818.92"
"2004-12-02",,,"822.69"
"2004-12-03",,,"816.66"
"2004-12-06",,,"814.46"
"2004-12-07",,,"818.46"
"2004-12-08",,,"806.79"
"2004-12-09",,,"796.37"
"2004-12-10",,,"798.89"
"2004-12-13",,,"803.07"
"2004-12-14",,,"799.43"
"2004-12-15",,,"798.05"
"2004-12-16",,,"797.21"
"2004-12-17",,,"786.09"
"2004-12-20",,,"794.48"
"2004-12-21",,,"799.84"
"2004-12-22",,,"804.67"
"2004-12-23",,,"803.80"
"2004-12-27",,,"803.50"
"2004-12-28",,,"802.69"
"2004-12-29",,,"803.21"
"2004-12-30",,,"801.93"
"2005-01-03",,,"808.04"
"2005-01-04",,,"809.03"
"2005-01-05",,,"802.52"
"2005-01-06",,,"804.36"
"2005-01-07",,,"807.90"
"2005-01-10",,,"815.20"
"2005-01-11",,,"806.35"
"2005-01-12",,,"792.15"
"2005-01-13",,,"795.32"
"2005-01-14",,,"799.31"
"2005-01-17",,,"804.55"
"2005-01-18",,,"803.30"
"2005-01-19",,,"802.43"
"2005-01-20",,,"790.47"
"2005-01-21",,,"787.97"
"2005-01-24",,,"781.09"
"2005-01-25",,,"787.52"
"2005-01-26",,,"789.77"
"2005-01-27",,,"798.65"
"2005-01-28",,,"793.70"
"2005-01-31",,,"801.26"
"2005-02-01",,,"810.82"
"2005-02-02",,,"815.62"
"2005-02-03",,,"815.52"
"2005-02-04",,,"820.41"
"2005-02-07",,,"827.78"
"2005-02-08",,,"828.86"
"2005-02-09",,,"834.61"
"2005-02-10",,,"824.27"
"2005-02-11",,,"834.43"
"2005-02-14",,,"834.83"
"2005-02-15",,,"840.76"
"2005-02-16",,,"834.57"
"2005-02-17",,,"833.14"
"2005-02-18",,,"829.40"
"2005-02-21",,,"830.20"
"2005-02-22",,,"832.45"
"2005-02-23",,,"828.08"
"2005-02-24",,,"833.26"
"2005-02-25",,,"841.79"
"2005-02-28",,,"842.26"
"2005-03-01",,,"847.10"
"2005-03-02",,,"848.22"
"2005-03-03",,,"851.80"
"2005-03-04",,,"860.18"
"2005-03-07",,,"860.62"
"2005-03-08",,,"853.98"
"2005-03-09",,,"853.93"
"2005-03-10",,,"843.23"
"2005-03-11",,,"847.61"
"2005-03-14",,,"848.14"
"2005-03-15",,,"855.51"
"2005-03-16",,,"841.49"
"2005-03-17",,,"843.53"
"2005-03-18",,,"840.70"
"2005-03-21",,,"836.25"
"2005-03-22",,,"838.99"
"2005-03-23",,,"837.23"
"2005-03-24",,,"839.04"
"2005-03-29",,,"838.13"
"2005-03-30",,,"833.31"
"2005-03-31",,,"834.65"
"2005-04-01",,,"840.77"
"2005-04-04",,,"835.74"
"2005-04-05",,,"844.76"
"2005-04-06",,,"851.20"
"2005-04-07",,,"854.40"
"2005-04-08",,,"854.52"
"2005-04-11",,,"853.91"
"2005-04-12",,,"850.69"
"2005-04-13",,,"854.05"
"2005-04-14",,,"854.84"
"2005-04-15",,,"837.70"
"2005-04-18",,,"825.57"
"2005-04-19",,,"830.46"
"2005-04-20",,,"834.34"
"2005-04-21",,,"840.73"
"2005-04-22",,,"850.90"
"2005-04-25",,,"854.64"
"2005-04-26",,,"849.30"
"2005-04-27",,,"827.87"
"2005-04-28",,,"817.03"
"2005-04-29",,,"813.10"
"2005-05-02",,,"817.90"
"2005-05-03",,,"820.24"
"2005-05-04",,,"825.33"
"2005-05-06",,,"837.78"
"2005-05-09",,,"839.50"
"2005-05-10",,,"837.81"
"2005-05-11",,,"835.16"
"2005-05-12",,,"841.35"
"2005-05-13",,,"845.47"
"2005-05-16",,,"845.24"
"2005-05-17",,,"846.43"
"2005-05-18",,,"857.33"
"2005-05-19",,,"858.53"
"2005-05-20",,,"858.38"
"2005-05-23",,,"858.99"
"2005-05-24",,,"860.90"
"2005-05-25",,,"856.69"
"2005-05-26",,,"862.41"
"2005-05-27",,,"865.14"
"2005-05-30",,,"868.38"
"2005-05-31",,,"868.51"
"2005-06-01",,,"875.86"
"2005-06-02",,,"871.89"
"2005-06-03",,,"869.68"
"2005-06-06",,,"867.20"
"2005-06-07",,,"874.58"
"2005-06-08",,,"873.19"
"2005-06-09",,,"869.49"
"2005-06-10",,,"874.57"
"2005-06-13",,,"874.83"
"2005-06-14",,,"881.71"
"2005-06-15",,,"876.76"
"2005-06-16",,,"883.60"
"2005-06-17",,,"888.54"
"2005-06-20",,,"889.05"
"2005-06-21",,,"895.69"
"2005-06-22",,,"896.99"
"2005-06-23",,,"899.59"
"2005-06-24",,,"898.15"
"2005-06-27",,,"877.92"
"2005-06-28",,,"881.67"
"2005-06-29",,,"888.34"
"2005-06-30",,,"885.69"
"2005-07-01",,,"890.39"
"2005-07-04",,,"893.14"
"2005-07-05",,,"898.04"
"2005-07-06",,,"902.64"
"2005-07-07",,,"887.76"
"2005-07-08",,,"901.63"
"2005-07-11",,,"910.46"
"2005-07-12",,,"908.57"
"2005-07-13",,,"919.51"
"2005-07-14",,,"917.88"
"2005-07-15",,,"916.59"
"2005-07-18",,,"916.32"
"2005-07-19",,,"921.54"
"2005-07-20",,,"911.06"
"2005-07-21",,,"900.99"
"2005-07-22",,,"899.76"
"2005-07-25",,,"900.66"
"2005-07-26",,,"900.71"
"2005-07-27",,,"909.58"
"2005-07-28",,,"915.14"
"2005-07-29",,,"914.58"
"2005-08-01",,,"913.41"
"2005-08-02",,,"922.78"
"2005-08-03",,,"922.96"
"2005-08-04",,,"921.13"
"2005-08-05",,,"920.38"
"2005-08-08",,,"925.19"
"2005-08-09",,,"933.44"
"2005-08-10",,,"942.75"
"2005-08-11",,,"937.44"
"2005-08-12",,,"935.04"
"2005-08-15",,,"934.40"
"2005-08-16",,,"930.52"
"2005-08-17",,,"928.54"
"2005-08-18",,,"928.85"
"2005-08-19",,,"934.69"
"2005-08-22",,,"933.17"
"2005-08-23",,,"927.11"
"2005-08-24",,,"918.11"
"2005-08-25",,,"909.03"
"2005-08-26",,,"902.02"
"2005-08-29",,,"906.05"
"2005-08-30",,,"907.97"
"2005-08-31",,,"916.93"
"2005-09-01",,,"921.71"
"2005-09-02",,,"925.55"
"2005-09-05",,,"927.80"
"2005-09-06",,,"931.92"
"2005-09-07",,,"933.11"
"2005-09-08",,,"927.80"
"2005-09-09",,,"936.39"
"2005-09-12",,,"940.06"
"2005-09-13",,,"944.12"
"2005-09-14",,,"946.44"
"2005-09-15",,,"945.43"
"2005-09-16",,,"947.14"
"2005-09-19",,,"948.02"
"2005-09-20",,,"946.69"
"2005-09-21",,,"938.32"
"2005-09-22",,,"939.99"
"2005-09-23",,,"939.98"
"2005-09-26",,,"948.46"
"2005-09-27",,,"946.43"
"2005-09-28",,,"953.14"
"2005-09-29",,,"955.39"
"2005-09-30",,,"963.04"
"2005-10-03",,,"970.40"
"2005-10-04",,,"967.88"
"2005-10-05",,,"961.20"
"2005-10-06",,,"948.72"
"2005-10-07",,,"947.97"
"2005-10-10",,,"953.17"
"2005-10-11",,,"956.14"
"2005-10-12",,,"946.78"
"2005-10-13",,,"929.15"
"2005-10-14",,,"928.86"
"2005-10-17",,,"928.52"
"2005-10-18",,,"925.55"
"2005-10-19",,,"908.87"
"2005-10-20",,,"902.70"
"2005-10-21",,,"893.84"
"2005-10-24",,,"903.52"
"2005-10-25",,,"910.92"
"2005-10-26",,,"913.62"
"2005-10-27",,,"901.96"
"2005-10-28",,,"901.82"
"2005-10-31",,,"924.18"
"2005-11-01",,,"928.38"
"2005-11-02",,,"926.82"
"2005-11-03",,,"941.53"
"2005-11-04",,,"942.23"
"2005-11-07",,,"944.05"
"2005-11-08",,,"943.74"
"2005-11-09",,,"942.97"
"2005-11-10",,,"939.08"
"2005-11-11",,,"952.81"
"2005-11-14",,,"955.23"
"2005-11-15",,,"947.69"
"2005-11-16",,,"947.40"
"2005-11-17",,,"951.82"
"2005-11-18",,,"956.47"
"2005-11-21",,,"963.72"
"2005-11-22",,,"963.46"
"2005-11-23",,,"969.93"
"2005-11-24",,,"965.69"
"2005-11-25",,,"971.50"
"2005-11-28",,,"971.62"
"2005-11-29",,,"963.38"
"2005-11-30",,,"956.86"
"2005-12-01",,,"973.99"
"2005-12-02",,,"985.62"
"2005-12-05",,,"982.29"
"2005-12-06",,,"995.02"
"2005-12-07",,,"999.39"
"2005-12-08",,,"1001.00"
"2005-12-09",,,"999.41"
"2005-12-12",,,"994.18"
"2005-12-13",,,"996.60"
"2005-12-14",,,"994.37"
"2005-12-15",,,"990.96"
"2005-12-16",,,"999.90"
"2005-12-19",,,"1002.72"
"2005-12-20",,,"1001.84"
"2005-12-21",,,"1006.69"
"2005-12-22",,,"1006.23"
"2005-12-23",,,"1016.03"
"2005-12-27",,,"1021.64"
"2005-12-28",,,"1019.91"
"2005-12-29",,,"1024.40"
"2005-12-30",,,"1019.15"
"2006-01-02",,,"1025.42"
"2006-01-03",,,"1030.84"
"2006-01-04",,,"1039.25"
"2006-01-05",,,"1038.72"
"2006-01-06",,,"1036.57"
"2006-01-09",,,"1045.64"
"2006-01-10",,,"1034.33"
"2006-01-11",,,"1039.80"
"2006-01-12",,,"1041.02"
"2006-01-13",,,"1032.28"
"2006-01-16",,,"1033.74"
"2006-01-17",,,"1025.89"
"2006-01-18",,,"1009.87"
"2006-01-19",,,"1013.61"
"2006-01-20",,,"1006.19"
"2006-01-23",,,"1005.78"
"2006-01-24",,,"1002.20"
"2006-01-25",,,"1010.28"
"2006-01-26",,,"1013.01"
"2006-01-27",,,"1025.37"
"2006-01-30",,,"1027.74"
"2006-01-31",,,"1027.79"
"2006-02-01",,,"1039.95"
"2006-02-02",,,"1038.06"
"2006-02-03",,,"1032.24"
"2006-02-06",,,"1032.58"
"2006-02-07",,,"1023.73"
"2006-02-08",,,"1029.71"
"2006-02-09",,,"1037.31"
"2006-02-10",,,"1026.25"
"2006-02-13",,,"1028.59"
"2006-02-14",,,"1035.18"
"2006-02-15",,,"1037.48"
"2006-02-16",,,"1041.69"
"2006-02-17",,,"1042.56"
"2006-02-20",,,"1046.47"
"2006-02-21",,,"1053.72"
"2006-02-22",,,"1058.88"
"2006-02-23",,,"1055.31"
"2006-02-24",,,"1064.10"
"2006-02-27",,,"1065.39"
"2006-02-28",,,"1046.40"
"2006-03-01",,,"1053.65"
"2006-03-02",,,"1054.06"
"2006-03-03",,,"1057.38"
"2006-03-06",,,"1064.34"
